"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087593","LA PLATA, AR","2004-06-14","0.00",,"52","58","43"
"ARM00087593","LA PLATA, AR","2004-06-15",,,"50",,"42"
"ARM00087593","LA PLATA, AR","2004-06-16","0.00",,"54",,"45"
"ARM00087593","LA PLATA, AR","2004-06-17","0.00",,"54","63","44"
"ARM00087593","LA PLATA, AR","2004-06-18","0.00",,"44","60","34"
"ARM00087593","LA PLATA, AR","2004-06-19","0.00",,"58",,"35"
"ARM00087593","LA PLATA, AR","2004-06-20","0.08",,"65","70","55"
"ARM00087593","LA PLATA, AR","2004-06-21","1.57",,"58","72","51"
"ARM00087593","LA PLATA, AR","2004-06-22","0.00",,"47","60","36"
"ARM00087593","LA PLATA, AR","2004-06-23","0.24",,"49",,"35"
"ARM00087593","LA PLATA, AR","2004-06-25","0.00",,"53","61","38"
"ARM00087593","LA PLATA, AR","2004-06-26","0.00",,"54","57","53"
"ARM00087593","LA PLATA, AR","2004-06-27","0.00",,"55",,"50"
"ARM00087593","LA PLATA, AR","2004-06-28",,,"56","60","53"
"ARM00087593","LA PLATA, AR","2004-06-29","0.00",,"60",,"55"
"ARM00087593","LA PLATA, AR","2004-06-30","0.01",,"54","65","49"
"ARM00087593","LA PLATA, AR","2004-07-01","0.02",,"48","55","36"
"ARM00087593","LA PLATA, AR","2004-07-03","0.00",,"51","62","40"
"ARM00087593","LA PLATA, AR","2004-07-04","0.00",,"46","59","39"
"ARM00087593","LA PLATA, AR","2004-07-05","0.00",,"52","60","42"
"ARM00087593","LA PLATA, AR","2004-07-06","0.00",,"56",,"44"
"ARM00087593","LA PLATA, AR","2004-07-07","0.00",,"50","69","43"
"ARM00087593","LA PLATA, AR","2004-07-09",,,"45","53","32"
"ARM00087593","LA PLATA, AR","2004-07-11","0.00",,"38",,"29"
"ARM00087593","LA PLATA, AR","2004-07-12","0.00",,"47","52","29"
"ARM00087593","LA PLATA, AR","2004-07-14","0.00",,"49",,"40"
"ARM00087593","LA PLATA, AR","2004-07-15","0.00",,"42","63","33"
"ARM00087593","LA PLATA, AR","2004-07-16","0.00",,"40","51","32"
"ARM00087593","LA PLATA, AR","2004-07-17","0.00",,"37","51","28"
"ARM00087593","LA PLATA, AR","2004-07-18","0.00",,"39",,"29"
"ARM00087593","LA PLATA, AR","2004-07-19","0.00",,"46",,"37"
"ARM00087593","LA PLATA, AR","2004-07-20","0.00",,"55",,"46"
"ARM00087593","LA PLATA, AR","2004-07-21","0.00",,"56",,"50"
"ARM00087593","LA PLATA, AR","2004-07-22","0.00",,"58","64","52"
"ARM00087593","LA PLATA, AR","2004-07-23","0.12",,"59",,"53"
"ARM00087593","LA PLATA, AR","2004-07-24","0.63",,"58","67","53"
"ARM00087593","LA PLATA, AR","2004-07-25","0.04",,"60",,"53"
"ARM00087593","LA PLATA, AR","2004-07-26","0.03",,"62",,"57"
"ARM00087593","LA PLATA, AR","2004-07-27","0.00",,"59","69","49"
"ARM00087593","LA PLATA, AR","2004-07-28","0.08",,"58","67","54"
"ARM00087593","LA PLATA, AR","2004-07-29","0.28",,"51","58","42"
"ARM00087593","LA PLATA, AR","2004-07-30","0.00",,"44","58","35"
"ARM00087593","LA PLATA, AR","2004-07-31","0.00",,"45",,"37"
"ARM00087593","LA PLATA, AR","2004-08-01","0.00",,"50","60","41"
"ARM00087593","LA PLATA, AR","2004-08-03","0.00",,"63",,"56"
"ARM00087593","LA PLATA, AR","2004-08-04","0.00",,"60","73","56"
"ARM00087593","LA PLATA, AR","2004-08-05","0.67",,"52","66","49"
"ARM00087593","LA PLATA, AR","2004-08-08","0.00",,"40",,"29"
"ARM00087593","LA PLATA, AR","2004-08-09","0.00",,"47",,"33"
"ARM00087593","LA PLATA, AR","2004-08-12","0.00",,"57",,"49"
"ARM00087593","LA PLATA, AR","2004-08-13","0.00",,"59",,"53"
"ARM00087593","LA PLATA, AR","2004-08-14","0.00",,"66",,"56"
"ARM00087593","LA PLATA, AR","2004-08-15","0.00",,"65","74","60"
"ARM00087593","LA PLATA, AR","2004-08-16","0.12",,"58","71","54"
"ARM00087593","LA PLATA, AR","2004-08-17","0.87",,"54","56","53"
"ARM00087593","LA PLATA, AR","2004-08-19","0.00",,"48","51","46"
"ARM00087593","LA PLATA, AR","2004-08-20","0.47",,"52",,"49"
"ARM00087593","LA PLATA, AR","2004-08-22","0.00",,"46","74","41"
"ARM00087593","LA PLATA, AR","2004-08-25","0.00",,"52","67","42"
"ARM00087593","LA PLATA, AR","2004-08-27","0.00",,"55",,"44"
"ARM00087593","LA PLATA, AR","2004-08-28","0.00",,"56",,"47"
"ARM00087593","LA PLATA, AR","2004-08-30","0.00",,"54","76","42"
"ARM00087593","LA PLATA, AR","2004-08-31","0.00",,"54","60","49"
"ARM00087593","LA PLATA, AR","2004-09-01","0.52",,"56","60","54"
"ARM00087593","LA PLATA, AR","2004-09-02",,,"56",,"48"
"ARM00087593","LA PLATA, AR","2004-09-03","0.00",,"55","67","47"
"ARM00087593","LA PLATA, AR","2004-09-05","0.20",,"66","82","57"
"ARM00087593","LA PLATA, AR","2004-09-06","0.02",,"61","69","55"
"ARM00087593","LA PLATA, AR","2004-09-07","0.03",,"55","68","49"
"ARM00087593","LA PLATA, AR","2004-09-08","0.00",,"48","64","44"
"ARM00087593","LA PLATA, AR","2004-09-09","0.00",,"43",,"33"
"ARM00087593","LA PLATA, AR","2004-09-10","0.00",,"46","61","35"
"ARM00087593","LA PLATA, AR","2004-09-11","0.00",,"47","62","37"
"ARM00087593","LA PLATA, AR","2004-09-12","0.00",,"45",,"32"
"ARM00087593","LA PLATA, AR","2004-09-13","0.00",,"50",,
"ARM00087593","LA PLATA, AR","2004-09-14","0.00",,"59",,"54"
"ARM00087593","LA PLATA, AR","2004-09-15","0.00",,"54","65","42"
"ARM00087593","LA PLATA, AR","2004-09-16","0.00",,"54",,"40"
"ARM00087593","LA PLATA, AR","2004-09-17","0.00",,"62",,"53"
"ARM00087593","LA PLATA, AR","2004-09-18",,,"61","71","55"
"ARM00087593","LA PLATA, AR","2004-09-19","0.00",,"59","78","56"
"ARM00087593","LA PLATA, AR","2004-09-20","0.03",,"47","59","39"
"ARM00087593","LA PLATA, AR","2004-09-21","0.00",,"51","60","43"
"ARM00087593","LA PLATA, AR","2004-09-22",,,"53",,"43"
"ARM00087593","LA PLATA, AR","2004-09-23","0.00",,"59","73","44"
"ARM00087593","LA PLATA, AR","2004-09-24",,,"66",,"58"
"ARM00087593","LA PLATA, AR","2004-09-25","0.00",,"59","74","42"
"ARM00087593","LA PLATA, AR","2004-09-26","0.00",,"68",,"55"
"ARM00087593","LA PLATA, AR","2004-09-27",,,"62","80","57"
"ARM00087593","LA PLATA, AR","2004-09-28",,,"61","70",
"ARM00087593","LA PLATA, AR","2004-09-29","0.00",,"54","71","41"
"ARM00087593","LA PLATA, AR","2004-09-30","0.00",,"50","61","41"
"ARM00087593","LA PLATA, AR","2004-10-01","0.00",,"61","79","50"
"ARM00087593","LA PLATA, AR","2004-10-02","0.00",,"54","77","43"
"ARM00087593","LA PLATA, AR","2004-10-03",,,"48","65","39"
"ARM00087593","LA PLATA, AR","2004-10-04","0.00",,"53",,"45"
"ARM00087593","LA PLATA, AR","2004-10-05","0.00",,"58","65","47"
"ARM00087593","LA PLATA, AR","2004-10-06","0.00",,"58",,"51"
"ARM00087593","LA PLATA, AR","2004-10-07","0.00",,"61",,"54"
"ARM00087593","LA PLATA, AR","2004-10-08",,,"58","69","55"
"ARM00087593","LA PLATA, AR","2004-10-09","0.43",,"61",,"56"
"ARM00087593","LA PLATA, AR","2004-10-10","0.08",,"58","66","54"
"ARM00087593","LA PLATA, AR","2004-10-11","0.00",,"53",,"45"
"ARM00087593","LA PLATA, AR","2004-10-12",,,"59","64","52"
"ARM00087593","LA PLATA, AR","2004-10-13",,,"55","60","47"
"ARM00087593","LA PLATA, AR","2004-10-14","0.00","46.1","57",,"47"
"ARM00087593","LA PLATA, AR","2004-10-15","0.00",,"62","88","55"
"ARM00087593","LA PLATA, AR","2004-10-16","0.24",,"66","76","58"
"ARM00087593","LA PLATA, AR","2004-10-17","0.00",,"64","74",
"ARM00087593","LA PLATA, AR","2004-10-18","0.20",,"62","74","54"
"ARM00087593","LA PLATA, AR","2004-10-19","0.00",,"57","69","42"
"ARM00087593","LA PLATA, AR","2004-10-20","0.00",,"61",,"53"
"ARM00087593","LA PLATA, AR","2004-10-21","0.00",,"61",,"55"
"ARM00087593","LA PLATA, AR","2004-10-22","0.00",,"67","74","61"
"ARM00087593","LA PLATA, AR","2004-10-23","0.55",,"63",,"60"
"ARM00087593","LA PLATA, AR","2004-10-24","0.00",,"55","71","39"
"ARM00087593","LA PLATA, AR","2004-10-25","0.00",,"61",,"55"
"ARM00087593","LA PLATA, AR","2004-10-26",,,"60","73","55"
"ARM00087593","LA PLATA, AR","2004-10-27","0.00",,"56",,"39"
"ARM00087593","LA PLATA, AR","2004-10-28","0.00",,"68",,"59"
"ARM00087593","LA PLATA, AR","2004-10-29","0.12",,"66","77","60"
"ARM00087593","LA PLATA, AR","2004-10-30","0.12",,"63",,"54"
"ARM00087593","LA PLATA, AR","2004-10-31","0.00",,"60",,"50"
"ARM00087593","LA PLATA, AR","2004-11-01","0.00",,"71",,"58"
"ARM00087593","LA PLATA, AR","2004-11-02","0.00",,"74","84","65"
"ARM00087593","LA PLATA, AR","2004-11-03","0.71",,"69","85","63"
"ARM00087593","LA PLATA, AR","2004-11-04","0.16",,"60","73",
"ARM00087593","LA PLATA, AR","2004-11-05","1.38",,"53","65","47"
"ARM00087593","LA PLATA, AR","2004-11-06","0.00",,"54","63","42"
"ARM00087593","LA PLATA, AR","2004-11-07","0.00",,"58",,"43"
"ARM00087593","LA PLATA, AR","2004-11-08",,,"64",,"54"
"ARM00087593","LA PLATA, AR","2004-11-09","0.71",,"66","73","63"
"ARM00087593","LA PLATA, AR","2004-11-10","0.67",,"62","70","58"
"ARM00087593","LA PLATA, AR","2004-11-11","0.12",,"58","66","56"
"ARM00087593","LA PLATA, AR","2004-11-12","0.12",,"58",,"49"
"ARM00087593","LA PLATA, AR","2004-11-13","0.00",,"56","65","47"
"ARM00087593","LA PLATA, AR","2004-11-14","0.08",,"62","66","59"
"ARM00087593","LA PLATA, AR","2004-11-15","0.02",,"62",,"54"
"ARM00087593","LA PLATA, AR","2004-11-16","0.83",,"63",,"56"
"ARM00087593","LA PLATA, AR","2004-11-17","0.00",,"60","74","51"
"ARM00087593","LA PLATA, AR","2004-11-18","0.00",,"58","67","48"
"ARM00087593","LA PLATA, AR","2004-11-19","0.00",,"60","67","48"
"ARM00087593","LA PLATA, AR","2004-11-20","0.00",,"58",,"46"
"ARM00087593","LA PLATA, AR","2004-11-21","4.69",,"65",,"54"
"ARM00087593","LA PLATA, AR","2004-11-22","0.00",,"69",,"59"
"ARM00087593","LA PLATA, AR","2004-11-25","0.47",,"71",,"66"
"ARM00087593","LA PLATA, AR","2004-11-26","0.00",,"69",,"63"
"ARM00087593","LA PLATA, AR","2004-11-27",,,"70","77",
"ARM00087593","LA PLATA, AR","2004-11-29",,,"72",,
"ARM00087593","LA PLATA, AR","2004-11-30","0.03",,"72",,"59"
"ARM00087593","LA PLATA, AR","2004-12-01","0.00",,"73","84","66"
"ARM00087593","LA PLATA, AR","2004-12-02",,,"74",,"69"
"ARM00087593","LA PLATA, AR","2004-12-03",,,"76","86","72"
"ARM00087593","LA PLATA, AR","2004-12-04","0.01",,"64","83","60"
"ARM00087593","LA PLATA, AR","2004-12-05","0.00",,"72","84","60"
"ARM00087593","LA PLATA, AR","2004-12-06",,,"68","83","60"
"ARM00087593","LA PLATA, AR","2004-12-07","0.00",,"73","82","63"
"ARM00087593","LA PLATA, AR","2004-12-08","0.20",,"69","81","65"
"ARM00087593","LA PLATA, AR","2004-12-09","2.48",,"67","77","63"
"ARM00087593","LA PLATA, AR","2004-12-10","0.28",,"69",,"63"
"ARM00087593","LA PLATA, AR","2004-12-11","0.00",,"70","77","62"
"ARM00087593","LA PLATA, AR","2004-12-12","0.00",,"73",,
"ARM00087593","LA PLATA, AR","2004-12-13","0.00",,"73","81","63"
"ARM00087593","LA PLATA, AR","2004-12-14","0.20",,"74",,"62"
"ARM00087593","LA PLATA, AR","2004-12-15","0.00",,"73","84",
"ARM00087593","LA PLATA, AR","2004-12-16","0.51",,"68","81","56"
"ARM00087593","LA PLATA, AR","2004-12-17","0.00",,"73",,"61"
"ARM00087593","LA PLATA, AR","2004-12-18","0.00",,"73","82","67"
"ARM00087593","LA PLATA, AR","2004-12-19","0.12",,"73",,"65"
"ARM00087593","LA PLATA, AR","2004-12-20","0.00",,"65",,"51"
"ARM00087593","LA PLATA, AR","2004-12-21",,,"71",,"60"
"ARM00087593","LA PLATA, AR","2004-12-22",,,"72",,"64"
"ARM00087593","LA PLATA, AR","2004-12-23",,,"73","81","64"
"ARM00087593","LA PLATA, AR","2004-12-24",,,"72","81","68"
"ARM00087593","LA PLATA, AR","2004-12-25","0.00",,"63","82","60"
"ARM00087593","LA PLATA, AR","2004-12-26","0.20",,"69",,"56"
"ARM00087593","LA PLATA, AR","2004-12-27","0.00",,"70","80","56"
"ARM00087593","LA PLATA, AR","2004-12-28",,,"73",,"64"
"ARM00087593","LA PLATA, AR","2004-12-29",,,"71","81","66"
"ARM00087593","LA PLATA, AR","2004-12-30",,,"78",,"62"
"ARM00087593","LA PLATA, AR","2004-12-31",,,"83",,"69"
"ARM00087593","LA PLATA, AR","2005-01-01",,,"83",,"73"
"ARM00087593","LA PLATA, AR","2005-01-02",,,"81","94","73"
"ARM00087593","LA PLATA, AR","2005-01-03",,,"80",,"73"
"ARM00087593","LA PLATA, AR","2005-01-04",,,"78","93","66"
"ARM00087593","LA PLATA, AR","2005-01-05",,,"82",,"69"
"ARM00087593","LA PLATA, AR","2005-01-06",,,"85",,"74"
"ARM00087593","LA PLATA, AR","2005-01-07","0.39",,"81","94","72"
"ARM00087593","LA PLATA, AR","2005-01-08","0.39",,"78","99",
"ARM00087593","LA PLATA, AR","2005-01-09","0.00",,"79",,"70"
"ARM00087593","LA PLATA, AR","2005-01-10","5.61",,"72","89","55"
"ARM00087593","LA PLATA, AR","2005-01-11","0.00",,"78",,"68"
"ARM00087593","LA PLATA, AR","2005-01-12",,,"84",,"66"
"ARM00087593","LA PLATA, AR","2005-01-13",,,"75","94","60"
"ARM00087593","LA PLATA, AR","2005-01-14",,,"76",,"65"
"ARM00087593","LA PLATA, AR","2005-01-15","0.59",,"73","90","63"
"ARM00087593","LA PLATA, AR","2005-01-16","0.00",,"79",,"66"
"ARM00087593","LA PLATA, AR","2005-01-17",,,"80","90","60"
"ARM00087593","LA PLATA, AR","2005-01-18",,,"73","90","56"
"ARM00087593","LA PLATA, AR","2005-01-19",,,"75",,"59"
"ARM00087593","LA PLATA, AR","2005-01-20",,,"68","89","51"
"ARM00087593","LA PLATA, AR","2005-01-21",,,"71",,"49"
"ARM00087593","LA PLATA, AR","2005-01-22",,,"76","84","62"
"ARM00087593","LA PLATA, AR","2005-01-23","0.00",,"78",,
"ARM00087593","LA PLATA, AR","2005-01-24",,,"79","90","66"
"ARM00087593","LA PLATA, AR","2005-01-25",,,"67","87","44"
"ARM00087593","LA PLATA, AR","2005-01-26",,,"68","79","48"
"ARM00087593","LA PLATA, AR","2005-01-27",,,"73",,"60"
"ARM00087593","LA PLATA, AR","2005-01-28",,,"80",,"64"
"ARM00087593","LA PLATA, AR","2005-01-29",,,"76","91","71"
"ARM00087593","LA PLATA, AR","2005-01-30","1.30",,"69","83","64"
"ARM00087593","LA PLATA, AR","2005-01-31","2.68",,"60","76","56"
"ARM00087593","LA PLATA, AR","2005-02-01","0.43",,"59",,"45"
"ARM00087593","LA PLATA, AR","2005-02-02","0.00",,"63",,"48"
"ARM00087593","LA PLATA, AR","2005-02-03",,,"68",,"51"
"ARM00087593","LA PLATA, AR","2005-02-04",,,"71",,"62"
"ARM00087593","LA PLATA, AR","2005-02-05",,,"73",,"63"
"ARM00087593","LA PLATA, AR","2005-02-06",,,"76","82","70"
"ARM00087593","LA PLATA, AR","2005-02-07","0.00",,"74","81","71"
"ARM00087593","LA PLATA, AR","2005-02-08","1.02",,"75",,"70"
"ARM00087593","LA PLATA, AR","2005-02-09","0.20",,"80",,"72"
"ARM00087593","LA PLATA, AR","2005-02-10","0.24",,"70","89","64"
"ARM00087593","LA PLATA, AR","2005-02-11","0.02",,"70","77","63"
"ARM00087593","LA PLATA, AR","2005-02-12","0.00",,"72",,"64"
"ARM00087593","LA PLATA, AR","2005-02-13",,,"75",,"68"
"ARM00087593","LA PLATA, AR","2005-02-14",,,"75","81","68"
"ARM00087593","LA PLATA, AR","2005-02-15",,,"71","81","65"
"ARM00087593","LA PLATA, AR","2005-02-16",,,"73",,"64"
"ARM00087593","LA PLATA, AR","2005-02-17",,,"72","80","60"
"ARM00087593","LA PLATA, AR","2005-02-18",,,"75",,"61"
"ARM00087593","LA PLATA, AR","2005-02-19",,,"76",,"65"
"ARM00087593","LA PLATA, AR","2005-02-20",,,"77","85","67"
"ARM00087593","LA PLATA, AR","2005-02-21",,,"79",,"69"
"ARM00087593","LA PLATA, AR","2005-02-22","0.16",,"77","87","67"
"ARM00087593","LA PLATA, AR","2005-02-23","0.08",,"80",,"68"
"ARM00087593","LA PLATA, AR","2005-02-24","0.00",,"78","91",
"ARM00087593","LA PLATA, AR","2005-02-25","0.28",,"75","91","68"
"ARM00087593","LA PLATA, AR","2005-02-26","0.00",,"75","85","65"
"ARM00087593","LA PLATA, AR","2005-02-27",,,"74",,"58"
"ARM00087593","LA PLATA, AR","2005-02-28",,,"67","85","60"
"ARM00087593","LA PLATA, AR","2005-03-01",,,"64","73","45"
"ARM00087593","LA PLATA, AR","2005-03-02",,,"64","73","49"
"ARM00087593","LA PLATA, AR","2005-03-03",,,"67",,"54"
"ARM00087593","LA PLATA, AR","2005-03-04",,,"75",,"66"
"ARM00087593","LA PLATA, AR","2005-03-05",,,"75",,"63"
"ARM00087593","LA PLATA, AR","2005-03-06",,,"80",,"65"
"ARM00087593","LA PLATA, AR","2005-03-07",,,"70","89","64"
"ARM00087593","LA PLATA, AR","2005-03-08","2.24",,"65","72","59"
"ARM00087593","LA PLATA, AR","2005-03-09","0.00",,"63",,"45"
"ARM00087593","LA PLATA, AR","2005-03-10",,,"74",,"58"
"ARM00087593","LA PLATA, AR","2005-03-11",,,"78",,"67"
"ARM00087593","LA PLATA, AR","2005-03-12",,,"70","86","63"
"ARM00087593","LA PLATA, AR","2005-03-13",,,"68","75","60"
"ARM00087593","LA PLATA, AR","2005-03-14",,,"68",,
"ARM00087593","LA PLATA, AR","2005-03-15",,,"69","78","54"
"ARM00087593","LA PLATA, AR","2005-03-16",,,"71",,"57"
"ARM00087593","LA PLATA, AR","2005-03-17",,,"73",,"62"
"ARM00087593","LA PLATA, AR","2005-03-18","0.20",,"69","85","60"
"ARM00087593","LA PLATA, AR","2005-03-19","0.00",,"65","76","49"
"ARM00087593","LA PLATA, AR","2005-03-20","0.03",,"65","74","61"
"ARM00087593","LA PLATA, AR","2005-03-21","0.12",,"67",,"64"
"ARM00087593","LA PLATA, AR","2005-03-22","0.00",,"59","71","44"
"ARM00087593","LA PLATA, AR","2005-03-23",,,"64","71","50"
"ARM00087593","LA PLATA, AR","2005-03-24",,,"65",,"52"
"ARM00087593","LA PLATA, AR","2005-03-25",,,"70",,"56"
"ARM00087593","LA PLATA, AR","2005-03-26",,,"70",,"56"
"ARM00087593","LA PLATA, AR","2005-03-27",,,"73",,"63"
"ARM00087593","LA PLATA, AR","2005-03-28",,,"70","80","60"
"ARM00087593","LA PLATA, AR","2005-03-29","2.01",,"68","76","60"
"ARM00087593","LA PLATA, AR","2005-03-30","0.00",,"59","74","46"
"ARM00087593","LA PLATA, AR","2005-03-31","0.01",,"63",,"53"
"ARM00087593","LA PLATA, AR","2005-04-01","0.00",,"66",,"56"
"ARM00087593","LA PLATA, AR","2005-04-02","0.47",,"62","74","56"
"ARM00087593","LA PLATA, AR","2005-04-03","0.00",,"54","67","46"
"ARM00087593","LA PLATA, AR","2005-04-04","0.00",,"58",,"44"
"ARM00087593","LA PLATA, AR","2005-04-05","0.00",,"63",,"54"
"ARM00087593","LA PLATA, AR","2005-04-06","0.00",,"65",,"51"
"ARM00087593","LA PLATA, AR","2005-04-07","1.02",,"69","78","62"
"ARM00087593","LA PLATA, AR","2005-04-08","0.02",,"57","78","43"
"ARM00087593","LA PLATA, AR","2005-04-09","0.00",,"60","71","48"
"ARM00087593","LA PLATA, AR","2005-04-10","0.08",,"64","74","55"
"ARM00087593","LA PLATA, AR","2005-04-11",,,"68","73","63"
"ARM00087593","LA PLATA, AR","2005-04-12","0.00",,"57","74","51"
"ARM00087593","LA PLATA, AR","2005-04-13","0.00",,"53","64","41"
"ARM00087593","LA PLATA, AR","2005-04-14","0.39",,"61","65","51"
"ARM00087593","LA PLATA, AR","2005-04-15","0.28",,"62",,"57"
"ARM00087593","LA PLATA, AR","2005-04-16","0.00",,"62",,"48"
"ARM00087593","LA PLATA, AR","2005-04-17","0.00",,"65","76","53"
"ARM00087593","LA PLATA, AR","2005-04-18","0.00",,"69",,"63"
"ARM00087593","LA PLATA, AR","2005-04-19","0.00",,"69",,"63"
"ARM00087593","LA PLATA, AR","2005-04-20","0.00",,"54","81","45"
"ARM00087593","LA PLATA, AR","2005-04-21","0.00",,"55",,"41"
"ARM00087593","LA PLATA, AR","2005-04-22","0.00",,"61",,"50"
"ARM00087593","LA PLATA, AR","2005-04-23","0.00",,"66",,"57"
"ARM00087593","LA PLATA, AR","2005-04-24","0.02",,"55","76","50"
"ARM00087593","LA PLATA, AR","2005-04-25","0.04",,"47",,"36"
"ARM00087593","LA PLATA, AR","2005-04-26","0.00",,"48",,"38"
"ARM00087593","LA PLATA, AR","2005-04-27","0.00",,"50",,"37"
"ARM00087593","LA PLATA, AR","2005-04-28","0.00",,"53",,"37"
"ARM00087593","LA PLATA, AR","2005-04-29","0.00",,"55",,"44"
"ARM00087593","LA PLATA, AR","2005-04-30","0.00",,"60","70","49"
"ARM00087593","LA PLATA, AR","2005-05-01","0.00",,"64",,"55"
"ARM00087593","LA PLATA, AR","2005-05-02",,,"64",,"57"
"ARM00087593","LA PLATA, AR","2005-05-03","0.00",,"66",,"58"
"ARM00087593","LA PLATA, AR","2005-05-04","0.00",,"68","77","63"
"ARM00087593","LA PLATA, AR","2005-05-05","0.08",,"59","77","49"
"ARM00087593","LA PLATA, AR","2005-05-06","0.00",,"53","64","46"
"ARM00087593","LA PLATA, AR","2005-05-07","0.00",,"49",,"41"
"ARM00087593","LA PLATA, AR","2005-05-08","0.00",,"49","62","39"
"ARM00087593","LA PLATA, AR","2005-05-09","0.04",,"60",,"44"
"ARM00087593","LA PLATA, AR","2005-05-10","0.00",,"60","70","50"
"ARM00087593","LA PLATA, AR","2005-05-11","0.08",,"57","67","47"
"ARM00087593","LA PLATA, AR","2005-05-12","0.00",,"57","65","44"
"ARM00087593","LA PLATA, AR","2005-05-13","0.00",,"58","64","50"
"ARM00087593","LA PLATA, AR","2005-05-14","0.39",,"58","65","55"
"ARM00087593","LA PLATA, AR","2005-05-15","0.00",,"51","61","44"
"ARM00087593","LA PLATA, AR","2005-05-16","0.20",,"51",,"43"
"ARM00087593","LA PLATA, AR","2005-05-17","0.00",,"47","61","36"
"ARM00087593","LA PLATA, AR","2005-05-18","0.04",,"58",,"39"
"ARM00087593","LA PLATA, AR","2005-05-19","0.00",,"61",,"54"
"ARM00087593","LA PLATA, AR","2005-05-20","0.00",,"45","67","36"
"ARM00087593","LA PLATA, AR","2005-05-21","0.00",,"45",,"36"
"ARM00087593","LA PLATA, AR","2005-05-22","0.00",,"47",,"35"
"ARM00087593","LA PLATA, AR","2005-05-23","0.00",,"56","64","39"
"ARM00087593","LA PLATA, AR","2005-05-24","0.00",,"55",,"41"
"ARM00087593","LA PLATA, AR","2005-05-25","0.00",,"47","67","36"
"ARM00087593","LA PLATA, AR","2005-05-26","0.00",,"49",,"39"
"ARM00087593","LA PLATA, AR","2005-05-27","0.00",,"59",,"46"
"ARM00087593","LA PLATA, AR","2005-05-28","0.00",,"60",,"52"
"ARM00087593","LA PLATA, AR","2005-05-29","0.00",,"66","71","58"
"ARM00087593","LA PLATA, AR","2005-05-30","0.03",,"51","68","35"
"ARM00087593","LA PLATA, AR","2005-05-31","0.00",,"53","62","40"
"ARM00087593","LA PLATA, AR","2005-06-01","0.00",,"61",,"49"
"ARM00087593","LA PLATA, AR","2005-06-02","0.01",,"71",,"66"
"ARM00087593","LA PLATA, AR","2005-06-03","0.16",,"59","78","54"
"ARM00087593","LA PLATA, AR","2005-06-04","0.35",,"57",,"51"
"ARM00087593","LA PLATA, AR","2005-06-05","0.08",,"61",,"55"
"ARM00087593","LA PLATA, AR","2005-06-06","0.00",,"59","68","54"
"ARM00087593","LA PLATA, AR","2005-06-07","0.20",,"70",,"60"
"ARM00087593","LA PLATA, AR","2005-06-08","0.63",,"60","76",
"ARM00087593","LA PLATA, AR","2005-06-09","0.00",,"50",,"41"
"ARM00087593","LA PLATA, AR","2005-06-10","0.02",,"64",,"53"
"ARM00087593","LA PLATA, AR","2005-06-11","0.12",,"54","71","49"
"ARM00087593","LA PLATA, AR","2005-06-12","0.00",,"46",,"35"
"ARM00087593","LA PLATA, AR","2005-06-13","0.02",,"51","61","36"
"ARM00087593","LA PLATA, AR","2005-06-14","0.02",,"43",,"31"
"ARM00087593","LA PLATA, AR","2005-06-15","0.43",,"51",,"44"
"ARM00087593","LA PLATA, AR","2005-06-16","0.47",,"57",,"54"
"ARM00087593","LA PLATA, AR","2005-06-17","0.01",,"59",,"56"
"ARM00087593","LA PLATA, AR","2005-06-18","0.08",,"50","63","45"
"ARM00087593","LA PLATA, AR","2005-06-19","0.00",,"46","54","41"
"ARM00087593","LA PLATA, AR","2005-06-20","0.00",,"42",,"33"
"ARM00087593","LA PLATA, AR","2005-06-21","0.00",,"40","51","31"
"ARM00087593","LA PLATA, AR","2005-06-22",,,"46",,"32"
"ARM00087593","LA PLATA, AR","2005-06-23","0.00",,"46",,"38"
"ARM00087593","LA PLATA, AR","2005-06-24","0.00",,"52",,"43"
